Country,Category,Year,value
Germany,Recreation and culture,1997,2.7186761229314556
Germany,Education,1997,3.3816425120772973
Germany,Restaurants and hotels,1997,1.0204081632653104
Germany,Miscellaneous goods and services,1997,1.3157894736842104
Greece,"Consumer Price Index, All items",1997,6.65650406504065
Greece,Food and non-alcoholic beverages,1997,6.314390162844795
Greece,"Alcoholic Beverages, Tobacco, and Narcotics",1997,7.896947633716047
Greece,Clothing and footwear,1997,7.3951251865362195
Greece,"Housing, Water, Electricity, Gas and Other Fuels",1997,6.195443900361941
Greece,"Furnishings, household equipment and routine household maintenance",1997,6.463878326996205
Greece,Health,1997,0.8977084809827606
Greece,Transport,1997,5.499573014517517
Greece,Communication,1997,4.704512771348356
Greece,Recreation and culture,1997,6.684636118598373
Greece,Education,1997,8.011772400261618
Greece,Restaurants and hotels,1997,7.309034509499812
Greece,Miscellaneous goods and services,1997,8.710961420698121
Hungary,"Consumer Price Index, All items",1997,19.071989082224498
Hungary,Food and non-alcoholic beverages,1997,15.010006671114065
Hungary,"Alcoholic Beverages, Tobacco, and Narcotics",1997,19.836065573770487
Hungary,Clothing and footwear,1997,23.397296118621902
Hungary,"Housing, Water, Electricity, Gas and Other Fuels",1997,23.887027285782665
Hungary,"Furnishings, household equipment and routine household maintenance",1997,15.95526561043803
Hungary,Health,1997,37.6278118609407
Hungary,Transport,1997,18.88954171562867
Hungary,Communication,1997,25.923190546528808
Hungary,Recreation and culture,1997,17.57228315054837
Hungary,Education,1997,14.147521160822258
Hungary,Restaurants and hotels,1997,18.824569155987636
Hungary,Miscellaneous goods and services,1997,17.255163224517002
Iceland,"Consumer Price Index, All items",1997,2.011695906432747
Iceland,Food and non-alcoholic beverages,1997,2.6427771556550947
Iceland,"Alcoholic Beverages, Tobacco, and Narcotics",1997,2.115743621655257
Iceland,Clothing and footwear,1997,-0.4056511400195721
Iceland,"Housing, Water, Electricity, Gas and Other Fuels",1997,3.973063973063972
Iceland,"Furnishings, household equipment and routine household maintenance",1997,1.8131651556956927
Iceland,Health,1997,7.084887036630833
Iceland,Transport,1997,3.876792352628786
Iceland,Communication,1997,-3.148003132341422
Iceland,Recreation and culture,1997,-0.2856598743096526
Iceland,Education,1997,0.5221932114882499
Iceland,Restaurants and hotels,1997,2.3035577169183483
Iceland,Miscellaneous goods and services,1997,0.2904865649963627
Ireland,"Consumer Price Index, All items",1997,1.7621145374449383
Ireland,Food and non-alcoholic beverages,1997,1.645569620253161
Ireland,"Alcoholic Beverages, Tobacco, and Narcotics",1997,2.044989775051125
Ireland,Clothing and footwear,1997,-6.356655290102391
Ireland,"Housing, Water, Electricity, Gas and Other Fuels",1997,2.459016393442629
Ireland,"Furnishings, household equipment and routine household maintenance",1997,1.2444444444444496
Ireland,Health,1997,3.0172413793103416
Ireland,Transport,1997,3.682719546742222
Ireland,Communication,1997,-1.657458563535918
Ireland,Recreation and culture,1997,0.8985879332477388
Ireland,Education,1997,5.654761904761901
Ireland,Restaurants and hotels,1997,3.5523978685612794
Ireland,Miscellaneous goods and services,1997,2.6737967914438503
Italy,"Consumer Price Index, All items",1997,2.6666666666666625
Italy,Food and non-alcoholic beverages,1997,1.7416545718432344
Italy,"Alcoholic Beverages, Tobacco, and Narcotics",1997,2.42424242424243
Italy,Clothing and footwear,1997,3.116883116883124
Italy,"Housing, Water, Electricity, Gas and Other Fuels",1997,3.716814159292038
Italy,"Furnishings, household equipment and routine household maintenance",1997,2.9453015427770106
Italy,Health,1997,8.07560137457044
Italy,Transport,1997,2.2544283413848607
Italy,Communication,1997,-1.6637980493402211
Italy,Recreation and culture,1997,1.9656019656019585
Italy,Education,1997,1.2480499219968977
Italy,Restaurants and hotels,1997,3.2206119162640787
Italy,Miscellaneous goods and services,1997,2.7113237639553476
Latvia,"Consumer Price Index, All items",1997,11.206120612061216
Latvia,Food and non-alcoholic beverages,1997,6.6412385012340165
Latvia,"Alcoholic Beverages, Tobacco, and Narcotics",1997,8.121077888519746
Latvia,Clothing and footwear,1997,19.53805926786752
Latvia,"Housing, Water, Electricity, Gas and Other Fuels",1997,11.67855801727375
Latvia,"Furnishings, household equipment and routine household maintenance",1997,15.983175604626712
Latvia,Health,1997,9.735449735449736
Latvia,Transport,1997,27.71752837326608
Latvia,Communication,1997,46.34408602150536
Latvia,Recreation and culture,1997,10.617584423486468
Latvia,Education,1997,10.694822888283381
Latvia,Restaurants and hotels,1997,8.704061895551261
Latvia,Miscellaneous goods and services,1997,8.42368640533778
Lithuania,"Consumer Price Index, All items",1997,15.39747399702823
Lithuania,Food and non-alcoholic beverages,1997,17.788890873370246
Lithuania,"Alcoholic Beverages, Tobacco, and Narcotics",1997,6.8915311817519935
Lithuania,Clothing and footwear,1997,11.22233072916666
Lithuania,"Housing, Water, Electricity, Gas and Other Fuels",1997,17.92035398230088
Lithuania,"Furnishings, household equipment and routine household maintenance",1997,9.202059202059202
Lithuania,Health,1997,12.116461366181419
Lithuania,Transport,1997,20.801440792435827
Lithuania,Communication,1997,6.539855072463767
Lithuania,Recreation and culture,1997,7.610401255323926
Lithuania,Education,1997,15.119428712139868
Lithuania,Restaurants and hotels,1997,10.74259491030456
Lithuania,Miscellaneous goods and services,1997,13.441990886785844
Luxembourg,"Consumer Price Index, All items",1997,1.302681992337156
Luxembourg,Food and non-alcoholic beverages,1997,0.29636562158789226
Luxembourg,"Alcoholic Beverages, Tobacco, and Narcotics",1997,0.705278905749088
Luxembourg,Clothing and footwear,1997,0.5074345055463853
Luxembourg,"Housing, Water, Electricity, Gas and Other Fuels",1997,4.387950548493825
Luxembourg,"Furnishings, household equipment and routine household maintenance",1997,0.49778761061948795
Luxembourg,Health,1997,0.9956192751891677
Luxembourg,Transport,1997,1.3109978150036292
Luxembourg,Communication,1997,3.360630876554439
Luxembourg,Recreation and culture,1997,0.9058212335153948
Luxembourg,Education,1997,0.0
Luxembourg,Restaurants and hotels,1997,1.2073128665056965
Luxembourg,Miscellaneous goods and services,1997,1.6143364928910005
Malta,"Consumer Price Index, All items",1997,4.245283018867935
Malta,Food and non-alcoholic beverages,1997,3.9591764912898118
Malta,"Alcoholic Beverages, Tobacco, and Narcotics",1997,11.141753998896855
Malta,Clothing and footwear,1997,0.9258384506376987
Malta,"Housing, Water, Electricity, Gas and Other Fuels",1997,4.712502197995428
Malta,"Furnishings, household equipment and routine household maintenance",1997,2.988124122078921
Malta,Health,1997,4.210925644916538
Malta,Transport,1997,6.728432563790997
Malta,Communication,1997,0.0
Malta,Recreation and culture,1997,2.627719384013696
Malta,Education,1997,9.256700746062453
Malta,Restaurants and hotels,1997,4.586563307493545
Malta,Miscellaneous goods and services,1997,0.01585288522511908
Netherlands,"Consumer Price Index, All items",1997,1.7221077421254074
Netherlands,Food and non-alcoholic beverages,1997,1.8986495520791382
Netherlands,"Alcoholic Beverages, Tobacco, and Narcotics",1997,1.611170784103115
Netherlands,Clothing and footwear,1997,0.0
Netherlands,"Housing, Water, Electricity, Gas and Other Fuels",1997,4.971141314466583
Netherlands,"Furnishings, household equipment and routine household maintenance",1997,-0.20212228398180468
Netherlands,Health,1997,2.128447158985746
Netherlands,Transport,1997,1.3052366724327698
Netherlands,Communication,1997,0.5009074410163323
Netherlands,Recreation and culture,1997,0.30073513031855204
Netherlands,Education,1997,2.533532041728769
Netherlands,Restaurants and hotels,1997,1.838430263390488
Netherlands,Miscellaneous goods and services,1997,-0.3967624186637042
Norway,"Consumer Price Index, All items",1997,3.179190751445091
Norway,Food and non-alcoholic beverages,1997,2.769679300291554
Norway,"Alcoholic Beverages, Tobacco, and Narcotics",1997,8.60215053763441
Norway,Clothing and footwear,1997,0.6193693693693662
Norway,"Housing, Water, Electricity, Gas and Other Fuels",1997,8.00711743772242
Norway,"Furnishings, household equipment and routine household maintenance",1997,0.5924170616113744
Norway,Health,1997,-0.8756567425569177
Norway,Transport,1997,2.7375201288244697
Norway,Communication,1997,-3.405797101449267
Norway,Recreation and culture,1997,1.2738853503184715
Norway,Education,1997,6.396588486140725
Norway,Restaurants and hotels,1997,2.3809523809523756
Norway,Miscellaneous goods and services,1997,1.2519561815336528
Poland,"Consumer Price Index, All items",1997,17.674418604651166
Poland,Food and non-alcoholic beverages,1997,17.684210526315784
Poland,"Alcoholic Beverages, Tobacco, and Narcotics",1997,19.303797468354432
Poland,Clothing and footwear,1997,15.41010770505386
Poland,"Housing, Water, Electricity, Gas and Other Fuels",1997,21.724137931034473
Poland,"Furnishings, household equipment and routine household maintenance",1997,12.5
Poland,Health,1997,16.576086956521742
Poland,Transport,1997,15.949367088607588
Poland,Communication,1997,9.947643979057585
Poland,Recreation and culture,1997,15.601503759398492
Poland,Education,1997,17.55725190839696
Poland,Restaurants and hotels,1997,20.111731843575427
Poland,Miscellaneous goods and services,1997,19.999999999999993
Portugal,"Consumer Price Index, All items",1997,2.8436739659367247
Portugal,Food and non-alcoholic beverages,1997,2.235407754933082
Portugal,"Alcoholic Beverages, Tobacco, and Narcotics",1997,4.191906954204015
Portugal,Clothing and footwear,1997,1.206457094307563
Portugal,"Housing, Water, Electricity, Gas and Other Fuels",1997,2.605483181022756
Portugal,"Furnishings, household equipment and routine household maintenance",1997,2.7558528428093676
Portugal,Health,1997,4.608223429014738
Portugal,Transport,1997,4.602584528235088
Portugal,Communication,1997,2.598669623059873
Portugal,Recreation and culture,1997,1.8110236220472433
Portugal,Education,1997,4.558762024257632
Portugal,Restaurants and hotels,1997,3.069636905805999
Portugal,Miscellaneous goods and services,1997,4.209495839451784
Romania,"Consumer Price Index, All items",1997,76.38376383763838
Romania,Food and non-alcoholic beverages,1997,67.1981776765376
Romania,"Alcoholic Beverages, Tobacco, and Narcotics",1997,131.81818181818178
Romania,Clothing and footwear,1997,84.98023715415019
Romania,"Housing, Water, Electricity, Gas and Other Fuels",1997,61.62790697674417
Romania,"Furnishings, household equipment and routine household maintenance",1997,84.84848484848484
Romania,Health,1997,66.50602409638553
Romania,Transport,1997,91.13300492610838
Romania,Communication,1997,80.19801980198021
Romania,Recreation and culture,1997,87.5
Romania,Education,1997,40.579710144927546
Romania,Restaurants and hotels,1997,74.8148148148148
Romania,Miscellaneous goods and services,1997,89.7887323943662
Slovak Republic,"Consumer Price Index, All items",1997,5.742850499883746
Slovak Republic,Food and non-alcoholic beverages,1997,5.403508771929822
Slovak Republic,"Alcoholic Beverages, Tobacco, and Narcotics",1997,4.298704877376694
Slovak Republic,Clothing and footwear,1997,7.2560975609756175
Slovak Republic,"Housing, Water, Electricity, Gas and Other Fuels",1997,4.952581664910439
Slovak Republic,"Furnishings, household equipment and routine household maintenance",1997,4.430157802454712
Slovak Republic,Health,1997,11.054072553045872
Slovak Republic,Transport,1997,6.68384879725086
Slovak Republic,Communication,1997,0.20248038471274463
Slovak Republic,Recreation and culture,1997,4.087385482734321
Slovak Republic,Education,1997,7.803006076111293
Slovak Republic,Restaurants and hotels,1997,7.656004195070796
Slovak Republic,Miscellaneous goods and services,1997,5.1139005113900415
Slovenia,"Consumer Price Index, All items",1997,8.887876025524152
Slovenia,Food and non-alcoholic beverages,1997,10.858700590640604
Slovenia,"Alcoholic Beverages, Tobacco, and Narcotics",1997,13.509597971749368
Slovenia,Clothing and footwear,1997,6.829547078154024
Slovenia,"Housing, Water, Electricity, Gas and Other Fuels",1997,12.753623188405793
Slovenia,"Furnishings, household equipment and routine household maintenance",1997,4.589285714285714
Slovenia,Health,1997,3.5736040609137016
Slovenia,Transport,1997,6.771386117597109
Slovenia,Communication,1997,4.009860312243217
Slovenia,Recreation and culture,1997,7.487969201154958
Slovenia,Education,1997,32.553788587464915
Slovenia,Restaurants and hotels,1997,7.565620174987128
Slovenia,Miscellaneous goods and services,1997,6.606397774687069
Spain,"Consumer Price Index, All items",1997,2.8459734167318107
Spain,Food and non-alcoholic beverages,1997,1.1095483669323345
Spain,"Alcoholic Beverages, Tobacco, and Narcotics",1997,7.580419580419583
Spain,Clothing and footwear,1997,2.4348958333333393
Spain,"Housing, Water, Electricity, Gas and Other Fuels",1997,3.8698822209758834
Spain,"Furnishings, household equipment and routine household maintenance",1997,3.2696799010853073
Spain,Health,1997,3.056825604180279
Spain,Transport,1997,4.6171732270387
Spain,Communication,1997,0.20122223878370982
Spain,Recreation and culture,1997,2.866426830683531
Spain,Education,1997,4.363859864781797
Spain,Restaurants and hotels,1997,3.1546872199318834
Spain,Miscellaneous goods and services,1997,2.5248411793451657
Sweden,"Consumer Price Index, All items",1997,1.3526057552048936
Sweden,Food and non-alcoholic beverages,1997,0.06940588561909655
Sweden,"Alcoholic Beverages, Tobacco, and Narcotics",1997,2.0701168614357295
Sweden,Clothing and footwear,1997,2.6841524696653973
Sweden,"Housing, Water, Electricity, Gas and Other Fuels",1997,4.121920404295651
Sweden,"Furnishings, household equipment and routine household maintenance",1997,0.05073566717402045
Sweden,Health,1997,1.489169675090245
Sweden,Transport,1997,1.2143462298785848
Sweden,Communication,1997,-1.37135533482859
Sweden,Recreation and culture,1997,-1.3356731987910602
Sweden,Education,1997,0.23053278688525466
Sweden,Restaurants and hotels,1997,1.125733312192803
Sweden,Miscellaneous goods and services,1997,1.8221574344023324
Switzerland,"Consumer Price Index, All items",1997,
Switzerland,Food and non-alcoholic beverages,1997,
Switzerland,"Alcoholic Beverages, Tobacco, and Narcotics",1997,
Switzerland,Clothing and footwear,1997,
Switzerland,"Housing, Water, Electricity, Gas and Other Fuels",1997,
Switzerland,"Furnishings, household equipment and routine household maintenance",1997,
Switzerland,Health,1997,
Switzerland,Transport,1997,
Switzerland,Communication,1997,
Switzerland,Recreation and culture,1997,
Switzerland,Education,1997,
Switzerland,Restaurants and hotels,1997,
Switzerland,Miscellaneous goods and services,1997,
Turkey,"Consumer Price Index, All items",1997,76.66666666666669
Turkey,Food and non-alcoholic beverages,1997,65.32258064516128
Turkey,"Alcoholic Beverages, Tobacco, and Narcotics",1997,113.63636363636363
Turkey,Clothing and footwear,1997,76.95852534562212
Turkey,"Housing, Water, Electricity, Gas and Other Fuels",1997,92.68292682926831
Turkey,"Furnishings, household equipment and routine household maintenance",1997,64.0625
Turkey,Health,1997,102.05479452054796
Turkey,Transport,1997,89.62264150943393
Turkey,Communication,1997,75.81395348837209
Turkey,Recreation and culture,1997,58.506224066390025
Turkey,Education,1997,86.90476190476191
Turkey,Restaurants and hotels,1997,77.2151898734177
Turkey,Miscellaneous goods and services,1997,83.87096774193546
United Kingdom,"Consumer Price Index, All items",1997,2.06489675516225
United Kingdom,Food and non-alcoholic beverages,1997,0.7704160246533127
United Kingdom,"Alcoholic Beverages, Tobacco, and Narcotics",1997,4.203539823008846
United Kingdom,Clothing and footwear,1997,-2.673521850899737
United Kingdom,"Housing, Water, Electricity, Gas and Other Fuels",1997,2.7833001988071686
United Kingdom,"Furnishings, household equipment and routine household maintenance",1997,0.7211538461538393
United Kingdom,Health,1997,1.7543859649122806
United Kingdom,Transport,1997,5.308219178082195
United Kingdom,Communication,1997,-2.979515828677842
United Kingdom,Recreation and culture,1997,0.9424083769633567
United Kingdom,Education,1997,4.545454545454551
United Kingdom,Restaurants and hotels,1997,3.5381750465549318
United Kingdom,Miscellaneous goods and services,1997,3.1948881789137267
Euro Area,"Consumer Price Index, All items",1997,2.043116809919688
Euro Area,Food and non-alcoholic beverages,1997,1.6965926763749508
Euro Area,"Alcoholic Beverages, Tobacco, and Narcotics",1997,3.314696485623011
Euro Area,Clothing and footwear,1997,1.136496777973051
Euro Area,"Housing, Water, Electricity, Gas and Other Fuels",1997,3.5317200784826746
Euro Area,"Furnishings, household equipment and routine household maintenance",1997,1.217845159686845
Euro Area,Health,1997,4.472843450479229
Euro Area,Transport,1997,2.4242424242424154
Euro Area,Communication,1997,-2.7833626539331533
Euro Area,Recreation and culture,1997,1.6752289479562206
Euro Area,Education,1997,1.973574176283659
Euro Area,Restaurants and hotels,1997,2.130750605326877
Euro Area,Miscellaneous goods and services,1997,1.5924032140248405
Austria,"Consumer Price Index, All items",1998,1.1911357340720214
Austria,Food and non-alcoholic beverages,1998,3.106138672162519
Austria,"Alcoholic Beverages, Tobacco, and Narcotics",1998,0.6049705689993534
Austria,Clothing and footwear,1998,-0.2087912087912063
Austria,"Housing, Water, Electricity, Gas and Other Fuels",1998,1.3640098603122404
Austria,"Furnishings, household equipment and routine household maintenance",1998,0.3981089823339231
Austria,Health,1998,-3.3681423738785
Austria,Transport,1998,0.20072260136490228
Austria,Communication,1998,-1.1915233906437384
Austria,Recreation and culture,1998,0.5000568246391771
Austria,Education,1998,2.8835690968443894
Austria,Restaurants and hotels,1998,2.3641772350086083
Austria,Miscellaneous goods and services,1998,1.103552532123945
Belgium,"Consumer Price Index, All items",1998,0.49026474296119105
Belgium,Food and non-alcoholic beverages,1998,1.6661707825052137
Belgium,"Alcoholic Beverages, Tobacco, and Narcotics",1998,1.2615643397813288
Belgium,Clothing and footwear,1998,0.6888763410502535
Belgium,"Housing, Water, Electricity, Gas and Other Fuels",1998,-0.674265532188155
Belgium,"Furnishings, household equipment and routine household maintenance",1998,0.09120521172637548
Belgium,Health,1998,0.7055503292568136
Belgium,Transport,1998,-0.984714873603765
Belgium,Communication,1998,0.09532189470596529
Belgium,Recreation and culture,1998,1.1969156404649628
Belgium,Education,1998,
Belgium,Restaurants and hotels,1998,1.396189224704327
Belgium,Miscellaneous goods and services,1998,0.7057379564283426
Bulgaria,"Consumer Price Index, All items",1998,344.18819188191884
Bulgaria,Food and non-alcoholic beverages,1998,333.6810730253353
Bulgaria,"Alcoholic Beverages, Tobacco, and Narcotics",1998,331.3019390581718
Bulgaria,Clothing and footwear,1998,303.01556420233464
Bulgaria,"Housing, Water, Electricity, Gas and Other Fuels",1998,402.1739130434783
Bulgaria,"Furnishings, household equipment and routine household maintenance",1998,237.41836342681518
Bulgaria,Health,1998,630.317848410758
Bulgaria,Transport,1998,322.19178082191786
Bulgaria,Communication,1998,574.1847826086957
Bulgaria,Recreation and culture,1998,289.1727493917274
Bulgaria,Education,1998,922.1105527638192
Bulgaria,Restaurants and hotels,1998,519.6078431372548
Bulgaria,Miscellaneous goods and services,1998,258.2383419689119
Croatia,"Consumer Price Index, All items",1998,
Croatia,Food and non-alcoholic beverages,1998,
Croatia,"Alcoholic Beverages, Tobacco, and Narcotics",1998,
Croatia,Clothing and footwear,1998,
Croatia,"Housing, Water, Electricity, Gas and Other Fuels",1998,
Croatia,"Furnishings, household equipment and routine household maintenance",1998,
Croatia,Health,1998,
Croatia,Transport,1998,
Croatia,Communication,1998,
Croatia,Recreation and culture,1998,
Croatia,Education,1998,
Croatia,Restaurants and hotels,1998,
Croatia,Miscellaneous goods and services,1998,
Cyprus,"Consumer Price Index, All items",1998,2.21141088014153
Cyprus,Food and non-alcoholic beverages,1998,7.626636311895268
Cyprus,"Alcoholic Beverages, Tobacco, and Narcotics",1998,9.475374732334044
Cyprus,Clothing and footwear,1998,-9.840751327072272
Cyprus,"Housing, Water, Electricity, Gas and Other Fuels",1998,3.9863096436480707
Cyprus,"Furnishings, household equipment and routine household maintenance",1998,-1.6825879287885488
Cyprus,Health,1998,3.914473684210531
Cyprus,Transport,1998,0.9824198552223438
Cyprus,Communication,1998,0.0
Cyprus,Recreation and culture,1998,3.821656050955416
Cyprus,Education,1998,6.309501586708984
Cyprus,Restaurants and hotels,1998,3.4638282518491827
Cyprus,Miscellaneous goods and services,1998,2.3313262312799217
Czech Republic,"Consumer Price Index, All items",1998,12.11129296235679
Czech Republic,Food and non-alcoholic beverages,1998,6.8245125348189495
Czech Republic,"Alcoholic Beverages, Tobacco, and Narcotics",1998,8.078602620087343
Czech Republic,Clothing and footwear,1998,8.685446009389679
Czech Republic,"Housing, Water, Electricity, Gas and Other Fuels",1998,36.91756272401435
Czech Republic,"Furnishings, household equipment and routine household maintenance",1998,7.669616519174038
Czech Republic,Health,1998,14.018691588785048
Czech Republic,Transport,1998,8.609271523178808
Czech Republic,Communication,1998,14.366197183098596
Czech Republic,Recreation and culture,1998,9.207161125319697
Czech Republic,Education,1998,20.042194092827003
Czech Republic,Restaurants and hotels,1998,9.76491862567813
Czech Republic,Miscellaneous goods and services,1998,11.867364746945894
Denmark,"Consumer Price Index, All items",1998,1.664355062413319
Denmark,Food and non-alcoholic beverages,1998,3.2624113475177263
Denmark,"Alcoholic Beverages, Tobacco, and Narcotics",1998,1.4367816091954024
Denmark,Clothing and footwear,1998,-2.373887240356075
